patient_zip3,population,density,age_median,age_60s,age_70s,married,never_married,family_size,income_household_median,income_household_10_to_15,income_household_75_to_100,income_household_100_to_150,income_household_150_over,income_household_six_figure,income_individual_median,home_ownership,housing_units,rent_median,rent_burden,education_less_highschool,education_highschool,education_bachelors,education_college_or_above,labor_force_participation,unemployment_rate,self_employed,farmer,race_white,race_other,race_multiple,hispanic,disabled,poverty,limited_english,veteran,Ozone
178,4309.814815,194.259259,41.009434,12.533333,8.324074,53.575926,28.335185,3.122963,59019.86,4.383333,17.42963,14.961111,7.855556,22.816667,30197.49057,76.833333,1631.111111,771.738095,24.7,10.338889,48.672222,13.898148,20.02037,60.405556,3.75,8.963636,2.504545,94.272222,1.105556,2.398148,2.992593,13.703704,13.311111,0.624074,7.368519,39.527968
179,2696.733333,286.293333,45.011111,15.308889,9.313333,49.444444,29.422222,2.956,61115.725,4.877778,12.893333,16.853333,6.868889,23.722222,32377.20455,80.291111,1061.133333,743.233333,34.180769,10.724444,46.64,12.224444,16.577778,57.848889,4.671111,4.388372,0.774419,95.806667,0.466667,2.324444,4.002222,18.186667,10.357778,0.6,8.488889,39.068989
180,10226.52727,452.832727,43.546296,13.622222,8.838889,56.124074,26.87963,3.094259,83271.25,2.677778,12.57037,21.740741,19.133333,40.874074,37660.75472,79.157407,3938.963636,1185.111111,27.028889,7.092593,35.372222,18.596296,31.451852,64.411111,4.096296,9.357692,0.184615,89.992593,1.477778,4.203704,8.496296,11.037037,5.97963,1.444444,7.583333,39.263073
181,25186.0,2368.142857,36.583333,10.2,6.383333,41.05,40.866667,3.103333,56933.33333,4.8,11.983333,12.533333,11.583333,24.116667,29575.16667,50,9320.857143,1195,34.383333,16.15,32.416667,16.15,25.066667,61.716667,9.766667,10.128571,0,61.633333,11.583333,11.3,40.6,15.6,18.2,12.116667,5.333333,39.164291
182,3976.888889,245.288889,46.794118,16.248571,7.94,42.968571,33.182857,2.905882,58107.32258,4.577143,13.165714,12.211429,5.602857,17.814286,30155.0,76.96,1562.583333,859.92,27.709524,8.637143,47.334286,11.025714,15.58,59.891429,8.528571,5.190323,0.054839,90.974286,2.342857,4.034286,10.497143,18.391429,12.865714,1.811429,7.54,39.692062
183,4943.222222,122.452778,46.305882,14.02,10.005714,51.602857,27.505714,3.110294,79646.42857,5.06,16.814286,18.982857,13.022857,32.005714,35681.75,78.705714,1807.944444,1227.625,48.465,8.362857,32.137143,15.328571,31.628571,60.605714,7.574286,9.311765,0.020588,81.717143,1.542857,3.714286,14.371429,13.817143,11.557143,1.06,11.077143,39.271638
184,3902.313725,72.55098,50.632,15.747059,13.405882,54.066667,27.356863,2.943,62282.79167,3.878431,15.990196,13.982353,10.945098,24.927451,31809.4375,84.145098,1531.509804,921.771429,30.8875,8.029412,40.184314,15.278431,24.04902,53.17451,5.892157,11.306818,0.629545,93.752941,0.876471,2.941176,4.109804,18.790196,11.413725,0.637255,11.182353,39.419506
185,10871.27273,988.954545,39.409091,12.763636,8.463636,37.918182,40.445455,2.959091,52013.54545,6.9,11.6,13.563636,7.790909,21.354545,28526.72727,53.218182,4384.454545,835.454545,29.381818,9.554545,39.354545,15.6,27.018182,57.736364,5.518182,8.272727,0,84.745455,1.663636,5.836364,10.4,17.0,16.672727,2.654545,7.663636,37.968904
186,4720.527778,98.772222,48.328571,17.574286,10.448571,50.351429,28.334286,2.925143,63651.26471,4.285714,15.188571,14.98,10.594286,25.574286,32745.77143,79.868571,1929.861111,899.83871,28.186667,8.16,42.094286,13.005714,22.44,56.805714,5.025714,7.838235,0.952941,91.994286,1.5,2.888571,3.068571,16.534286,10.942857,0.36,8.582857,39.437216
187,17003.125,917.025,40.275,12.2125,8.775,39.8625,38.85,2.90625,57564.875,4.6125,12.525,12.725,9.825,22.55,29359.0,61.6875,7007.125,786.875,27.375,7.8875,35.3375,17.6875,27.25,60.525,5.15,8.1875,0,85.0625,3.0,5.275,8.6375,15.475,14.45,1.6875,7.4125,39.858315
189,9682.820513,339.641026,49.079487,16.089744,10.410256,60.451282,23.589744,2.933846,133783.027,1.587179,10.982051,18.4,40.076923,58.476923,57451.45946,82.815385,3706.974359,1432.928571,28.626087,3.407692,24.341026,28.235897,51.017949,67.851282,4.617949,14.9,0.142857,90.917949,1.112821,2.907692,2.692308,8.589744,5.341026,0.851282,6.407692,39.878767
190,16995.98529,1614.772059,40.857353,13.755882,6.833824,50.530882,33.417647,3.186471,103379.6176,2.375,12.166176,18.614706,28.141176,46.755882,45885.52941,73.605882,6393.75,1351.261538,31.052381,5.726471,26.317647,24.570588,45.427941,66.772059,5.55,13.722388,0.002985,76.047059,1.461765,4.077941,4.608824,11.276471,7.638235,2.245588,5.410294,39.324499
191,31948.46,5512.17,35.719149,10.642553,5.942553,32.491489,49.770213,3.086596,62665.53191,5.944681,11.397872,12.834043,14.631915,27.465957,35681.02174,52.52766,12934.32,1225.043478,35.028261,11.978723,28.517021,21.287234,38.261702,64.280851,8.410638,11.730435,0,44.017021,6.185106,4.791489,11.982979,15.802128,20.178723,5.86383,4.229787,39.06182
193,13447.55882,468.861765,41.65,15.314706,6.370588,54.511765,32.820588,3.204063,115312.7143,1.360606,16.124242,15.412121,32.512121,47.924242,44575.66667,74.024242,4956.264706,1386.592593,29.944,7.002941,20.117647,29.958824,51.535294,67.070588,5.323529,12.077419,0.696774,81.65,1.773529,4.311765,10.082353,9.273529,11.014706,2.227273,6.647059,39.918739
194,17231.46875,625.021875,46.032258,12.767742,9.364516,54.848387,25.877419,2.939032,102997.2143,1.490323,14.725806,17.058065,27.929032,44.987097,49045.72414,73.3,6729.5625,1585.363636,30.140909,4.235484,24.154839,30.248387,51.451613,67.151613,3.529032,11.709677,0.064516,83.983871,0.958065,3.280645,3.893548,11.716129,5.251613,1.751613,6.096774,39.755506
195,5282.97619,501.430952,43.414634,12.736585,8.265854,53.434146,28.395122,3.023902,78713.27027,2.714634,17.614634,21.5,15.546341,37.046341,37442.97368,76.834146,1999.404762,1010.970588,25.472414,9.234146,42.907317,14.892683,24.436585,67.204878,5.726829,8.872973,1.154054,93.656098,1.678049,2.873171,4.090244,12.736585,7.078049,0.739024,6.921951,39.132788
196,22655.8,1872.66,38.21,10.32,7.51,44.2,35.52,3.249,64405,4.5,12.81,15.32,12.96,28.28,33097.6,62.37,8367.0,1092.4,32.76,14.77,32.95,16.78,27.39,63.86,7.14,9.11,0.03,66.02,12.79,10.17,35.01,15.55,15.21,7.26,6.1,39.092632
197,18027.63158,905.436842,43.025,20.805882,6.947059,46.817647,35.376471,3.186429,95688.75,1.84375,14.09375,17.5375,23.49375,41.03125,40852.28571,79.325,6631.631579,1366,27.95,4.905882,28.229412,26.541176,39.594118,60.047059,5.69375,8.075,0.09375,74.176471,1.741176,6.441176,9.158824,9.811765,7.26875,1.46875,6.276471,39.806744
198,22036.4,1450.51,41.63,12.97,7.69,42.03,38.51,3.085,77890.8,3.24,12.94,16.09,20.29,36.38,44135.3,63.81,9126.6,1196.3,30.33,7.01,27.14,23.95,42.95,64.4,6.18,10.82,0,64.47,2.16,3.95,7.88,13.17,12.56,1.72,6.07,39.561984
199,10753.74359,180.997436,45.984615,15.717949,10.769231,50.94359,28.238462,2.965526,68988.51351,3.923684,16.060526,16.657895,13.3,29.957895,35064.10256,81.192105,4205.564103,1166.205882,32.725,11.884615,32.720513,15.723077,25.502564,58.225641,5.702632,9.7,0.686842,77.95641,2.0,5.105128,8.023077,14.384211,11.4,1.815789,10.694737,41.068489
200,25266.51852,6156.214815,33.053846,7.819231,4.946154,27.426923,61.803846,2.851364,102388.7727,3.272727,11.340909,16.104545,32.622727,48.727273,55627.26923,42.659091,11483.51852,1778.181818,32.640909,5.869231,10.638462,25.023077,70.265385,66.323077,6.673077,15.327273,0.009091,50.511538,3.803846,5.684615,11.696154,9.4,19.016667,3.195455,3.507692,39.565648
201,22258.8,572.124444,41.348889,12.62,5.771111,59.002222,26.995556,3.308889,137928.1333,1.12,11.924444,18.408889,44.488889,62.897778,62068.71111,77.186667,7423.4,1854.282051,27.6,6.18,16.993333,32.155556,55.406667,70.831111,3.302222,16.161702,1.325532,70.933333,3.202222,7.082222,13.177778,7.693333,4.402222,3.593333,8.777778,40.078603
206,6045.934426,186.183607,45.901695,14.438983,8.261017,53.367797,28.849153,3.211207,110716.7037,1.6,11.060345,22.167241,32.003448,54.17069,51910.2,83.248276,2130.229508,1571.083333,31.593548,7.089831,31.39661,17.025424,31.167797,61.801695,4.553448,8.242373,0.554237,66.630508,1.059322,6.308475,3.905085,13.069492,5.860345,0.425862,13.223729,40.586643
207,20160.26415,1141.667925,39.190385,11.659615,5.980769,45.653846,37.490385,3.343922,104069.549,1.821569,12.576471,20.843137,29.282353,50.12549,49470.96154,65.611765,7063.09434,1785.375,29.565217,10.319608,24.258824,20.866667,38.531373,68.430769,6.192308,13.422,0.146,39.590385,9.671154,4.880769,14.923077,9.432692,7.272549,4.256863,8.157692,40.208082
208,18396.75,927.83,42.571053,13.613158,7.1,57.134211,28.965789,3.264054,145530.2222,1.386486,10.235135,19.959459,44.878378,64.837838,63484.72222,76.824324,6652.725,2000.4,29.385185,6.155263,13.586842,28.186842,61.873684,67.25,3.915789,19.997222,0.297222,60.489474,5.963158,7.689474,15.910526,9.321622,5.127027,5.740541,7.228947,39.447323
209,41563.75,2529.1875,37.5875,10.7625,6.2875,48.2875,36.75,3.3975,95720.875,2.2125,12.875,17.7875,29.075,46.8625,44362.125,56.8125,15110.75,1704.875,33.6875,13.875,16.8875,23.9875,49.675,72.125,6.175,21.325,0,36.5875,17.675,6.35,25.9,8.4875,9.1625,9.4125,4.1,40.135567
210,16472.3125,455.197917,42.708511,13.447917,7.972917,56.95625,28.208333,3.070625,122183.5,1.116667,12.047917,19.833333,36.0125,55.845833,55146.93333,76.341667,6230.833333,1587.486486,29.755882,5.01875,19.56875,26.079167,46.910417,69.360417,3.802083,11.677778,0.317778,75.641667,1.489583,4.21875,4.677083,9.458333,4.622917,1.114583,10.045833,40.594478
211,16369.76667,404.126667,42.9,12.893103,7.351724,59.003448,25.003448,3.162069,118829.1071,2.013793,14.682759,21.096552,35.106897,56.203448,53372.55172,81.72069,6069.633333,1560,30.72,7.789655,20.637931,24.513793,45.334483,68.051724,3.72069,13.878571,0.767857,79.62069,0.965517,4.034483,3.658621,10.303448,5.231034,0.972414,7.986207,40.683905
212,27841.83721,2349.290698,35.820513,10.5925,5.6925,31.2625,48.045,3.223889,67162.63889,4.505556,11.758333,15.638889,15.941667,31.580556,35480.28205,55.288889,11086.55814,1266.916667,35.477778,10.415,31.105,18.3425,34.005,60.24,6.966667,12.519444,0,45.9925,2.215,4.385,5.7325,13.4025,18.391892,2.019444,5.405,40.668109
215,4222.478261,164.604348,45.054545,13.1,10.656522,47.695652,26.247826,2.726364,49960.68182,5.973913,13.952174,10.713043,5.7,16.413043,30152.35,75.404348,1724.565217,726.789474,27.69375,8.813043,48.586957,9.247826,17.052174,53.578261,9.05,7.505,2.2,94.882609,0.213043,1.913043,1.108696,17.443478,15.343478,0.065217,12.695652,40.62149
216,2940.62069,69.382759,50.2,19.075862,13.101724,56.686207,23.222414,2.835345,81115.30189,3.408621,14.127586,19.7,16.77069,36.47069,40670.05172,82.841379,1169.706897,1206.617647,33.828571,10.706897,35.008621,17.32069,28.727586,58.867241,3.572414,15.487234,1.57234,85.234483,3.605172,3.15,6.536207,14.272414,9.424138,1.091379,10.082759,40.857479
217,9155.303571,262.691071,43.212963,13.616071,8.926786,53.317857,30.239286,3.021538,107093.1224,1.779245,12.641509,19.867925,28.333962,48.201887,45002.25,81.5,3367.607143,1251.794872,28.068571,7.929091,33.130909,18.870909,33.356364,61.8,6.350943,11.825,1.430769,84.271429,0.835714,5.182143,5.967857,12.036364,7.77963,0.707547,10.017857,40.749535
218,4910.72973,194.124324,45.271429,16.154286,10.702857,52.894286,29.791429,2.899706,71577.17647,3.561765,15.335294,19.238235,11.611765,30.85,32444.79412,79.997059,1909.459459,1054.75,35.640909,12.848571,35.354286,15.242857,23.185714,59.411429,6.858824,12.00625,1.1625,76.657143,1.508571,3.86,3.485714,14.755882,10.141176,0.905882,9.057143,40.74583
219,6891.333333,143.746667,44.85,17.593333,12.046667,53.466667,26.873333,3.024286,83156.76923,3.18,13.426667,19.746667,15.34,35.086667,39847.64286,77.013333,2578.133333,1099.0,27.325,9.16,41.9,11.6,23.466667,57.046667,4.193333,9.046154,1.207692,88.706667,1.753333,2.826667,4.106667,15.58,10.46,0.633333,8.78,40.157204
220,26981.05263,1475.747368,38.027778,10.788889,6.111111,57.35,30.477778,3.375556,139943.7222,1.294444,10.938889,17.583333,45.411111,62.994444,62095.27778,67.605556,9387.684211,2177.823529,29.917647,6.927778,11.727778,30.672222,62.416667,69.433333,4.961111,16.861111,0.05,57.172222,6.272222,6.783333,15.872222,7.283333,6.666667,6.344444,10.094444,39.834534
221,30610.875,1215.6,38.83125,10.01875,5.9125,54.9625,31.3625,3.3675,140605.0625,1.09375,11.025,19.11875,43.71875,62.8375,64621.25,70.125,10290.375,2127.4375,29.03125,6.34375,12.63125,29.925,60.825,72.14375,4.65625,15.7375,0.075,57.69375,4.2375,7.91875,16.375,7.625,4.625,4.46875,11.29375,40.001786
222,21492.09091,3535.1,34.92,7.86,4.29,42.81,46.1,2.875,140892.3,1.1,9.91,21.36,44.81,66.17,73196.2,42.71,9991.818182,2283.8,26.277778,4.38,7.85,32.99,73.12,78.67,3.06,13.97,0.04,68.57,4.21,8.96,15.09,6.01,5.55,3.59,9.85,39.413861
223,25074.21429,2855.271429,38.2,10.214286,5.542857,49.592857,35.085714,3.16,116762.5714,1.528571,12.285714,19.35,36.664286,56.014286,64643.92857,56.735714,10461.78571,1975.857143,29.285714,7.371429,12.721429,29.771429,61.557143,75.385714,3.707143,15.978571,0.035714,60.464286,4.9,8.171429,18.607143,7.771429,7.785714,5.171429,9.864286,39.394777
224,10119.29167,168.920833,46.85,15.916667,11.554167,49.158333,27.45,3.094348,72067.04762,3.904348,11.552174,17.282609,14.156522,31.43913,34977.95238,73.213043,3678.0,1222.375,30.253333,11.7,33.5375,15.6875,26.483333,54.066667,5.231818,9.822727,0.313636,64.9125,2.316667,7.279167,9.758333,12.83913,12.347826,1.252174,12.316667,39.760192
225,8312.44,56.32,48.170833,13.544,9.58,53.18,23.464,3.05625,79785.22727,2.248,14.528,18.596,14.956,33.552,36962.3913,84.084,2859.76,1168,30.99375,13.964,28.764,14.852,25.824,58.148,6.770833,10.4,0.904348,68.056,3.816,4.276,5.94,14.968,9.232,1.048,13.128,40.039134
226,6947.931034,95.686207,46.989286,15.67931,12.631034,55.589655,24.406897,3.017586,78936.92308,1.882759,13.031034,18.92069,17.124138,36.044828,38548.64286,79.675862,2595.137931,1131.291667,23.9,14.472414,33.403448,14.944828,25.744828,58.451724,3.310714,13.417241,3.248276,87.065517,1.517241,2.913793,6.106897,16.410345,6.924138,0.927586,11.92069,40.909845
227,2432.114286,31.074286,46.132353,14.557143,11.471429,52.771429,27.622857,3.317879,88951.52,3.7,15.122857,16.414286,24.034286,40.448571,37560.03333,80.934286,846.771429,1121.9,26.85,13.168571,37.214286,13.742857,23.905714,63.668571,5.241176,14.97037,3.648148,82.597143,0.954286,7.042857,5.685714,12.84,6.205714,0.545714,7.165714,41.460661
228,6232.857143,166.05,42.307407,14.714286,9.114286,49.107143,28.835714,3.166154,62495.5,2.625,13.057143,13.510714,10.232143,23.742857,30523.92593,74.021429,2274.321429,929.545455,23.990476,13.637037,41.92963,13.666667,22.725926,59.35,3.944444,14.124,5.524,92.503571,0.792857,3.839286,5.728571,13.803571,11.821429,0.875,7.003571,41.80468
229,6854.775,288.0325,44.784211,16.563158,9.352632,54.565789,28.539474,3.015526,76845.59459,3.05,15.415789,14.857895,21.205263,36.063158,37268.0,73.010526,2695.725,1126.6,44.131818,10.484211,26.863158,23.197368,41.778947,60.805263,4.673684,13.086486,1.751351,82.913158,1.126316,2.623684,4.397368,11.152632,9.526316,0.471053,7.484211,41.096892
230,4985.854167,84.78125,48.808511,17.387234,10.461702,52.891489,26.474468,2.928043,74750.28571,3.685106,14.778723,18.17234,13.702128,31.874468,37734.93182,82.825532,1914.5,1059.217391,27.771429,10.817021,31.468085,18.551064,28.868085,61.017021,3.385106,9.195556,1.064444,75.621277,0.910638,4.106383,2.838298,14.274468,6.593617,0.461702,12.087234,39.82484
231,9079.977778,153.404444,46.513953,15.090909,10.911364,52.934091,27.840909,2.975122,89545.97222,2.702381,14.185714,21.961905,19.27381,41.235714,38674.43902,83.142857,3359.733333,1171.482759,28.113636,9.343182,27.390909,20.793182,32.561364,57.786364,3.6,11.215,0.625,75.422727,0.984091,3.777273,3.279545,14.875,8.960465,0.304762,9.506818,39.702617
232,25431.26087,1128.634783,35.581818,10.222727,5.627273,35.768182,46.640909,3.0505,69407.35,3.447619,12.071429,15.504762,14.652381,30.157143,35526.81818,51.295238,10510.43478,1252.65,31.89,10.781818,18.622727,24.481818,45.459091,67.777273,6.109091,11.72,0.06,53.431818,3.513636,5.009091,8.372727,12.136364,12.180952,2.942857,5.913636,39.829294
233,9744.413793,201.634483,44.948148,15.462963,12.159259,58.725926,25.896296,2.968519,71546.59091,3.518519,14.762963,17.4,11.125926,28.525926,36291.11538,71.333333,3586.482759,1084.647059,28.125,11.485185,30.925926,16.244444,24.844444,59.951852,6.125926,10.164,0.256,70.988889,2.240741,5.185185,9.081481,15.344444,12.97037,1.077778,12.896296,39.76621
234,13242.44444,299.253333,44.930952,14.352273,12.456818,50.131818,29.336364,2.78725,71312.20588,5.265854,12.958537,13.660976,13.519512,27.180488,34666.87805,70.834146,5129.066667,1117.714286,30.78,13.55,30.254545,15.856818,28.045455,61.397727,5.009524,9.5,0.489744,66.313636,1.061364,4.322727,7.765909,12.95122,13.185366,0.870732,17.9,39.678722
235,17039.71429,1912.107143,31.4,8.721429,4.564286,32.535714,50.2,2.975385,57357.23077,3.861538,12.846154,13.015385,10.576923,23.592308,32210.64286,37.8,6634.071429,1186,33.930769,9.407143,24.735714,20.564286,34.421429,71.935714,7.376923,9.376923,0,48.107143,2.557143,6.207143,8.478571,12.861538,17.569231,2.046154,21.414286,38.833793
236,16282.75,969.041667,35.218182,9.481818,5.386364,44.177273,39.1,3.145238,71833.15,2.895238,12.547619,19.147619,13.547619,32.695238,34029.63636,49.471429,6540.833333,1322.285714,33.81,6.022727,24.886364,23.254545,35.913636,67.040909,5.133333,6.985714,0,55.295455,1.863636,6.736364,9.886364,13.840909,11.709524,1.138095,15.718182,39.366469
237,13922.0,1197.671429,31.842857,7.971429,4.285714,28.171429,53.857143,3.116,51985,3.883333,10.033333,10.666667,21.8,32.466667,27741.71429,44.95,5507.571429,1101.4,35.42,7.257143,33.285714,16.514286,22.7,72.971429,5.383333,6.766667,0,41.142857,1.214286,9.271429,8.914286,12.616667,15.216667,0.633333,11.15,38.430368
238,6470.236364,72.887273,44.753704,15.064815,10.45,46.827778,30.718519,3.029231,66285.68,4.192308,13.344231,17.676923,10.994231,28.671154,31915.49057,74.103846,2360.6,989.871795,29.23125,15.407407,33.988889,12.607407,21.007407,55.644444,4.8,6.344231,1.151923,56.348148,1.022222,4.511111,3.533333,16.369231,10.334615,0.744231,12.114815,39.374101
239,2797.861111,206.941667,44.68,14.738889,11.097222,44.011111,34.238889,3.05697,50382.96667,6.588235,12.423529,12.838235,6.470588,19.308824,26419.84848,73.391176,1027.166667,714.111111,30.995238,13.531429,34.694286,12.98,18.631429,47.380556,7.197143,8,4.996875,67.980556,0.680556,1.961111,2.105556,18.288889,17.867647,0.314706,11.65,38.86487
240,8461.232558,329.895349,42.047619,12.72619,9.152381,47.545238,30.761905,3.084634,59355.7,4.041463,12.834146,16.87561,9.304878,26.180488,29579.85714,71.058537,3377.162791,845.714286,28.604348,10.395238,33.421429,13.711905,26.159524,57.957143,4.145238,9.566667,2.646154,83.897619,0.933333,2.97381,4.27381,14.469048,12.956098,0.841463,7.807143,38.945377
241,5643.675,293.16,48.3475,17.055,13.1325,50.7125,24.2025,2.845641,57697,5.094872,12.787179,12.607692,7.715385,20.323077,29151.89189,76.7,2285.15,759.925926,29.285,12.12,34.29,13.53,20.3425,51.8725,3.464103,9.72973,3.145946,86.9225,0.4225,4.3025,1.6075,16.8075,14.54359,0.238462,8.42,40.055647
242,4123.818182,44.661364,45.893182,15.684091,10.156818,48.779545,24.934091,3.266364,40557.73171,7.645455,10.309091,9.254545,3.413636,12.668182,22005.18605,76.768182,1647.727273,600.678571,40.9,20.045455,39.095455,8.084091,11.925,43.093182,10.165909,8.535714,5.538095,96.031818,0.093182,1.545455,0.795455,27.956818,21.368182,0.061364,6.386364,41.876256
243,3691.5,37.48,48.035897,15.7725,10.445,49.06,25.135,2.832895,48108.7027,5.982051,12.494872,11.8,3.479487,15.279487,25841.71053,80.85641,1521.775,604.407407,23.595455,14.0925,38.95,8.9225,13.3725,53.34,4.19,10.040541,6.875676,94.6575,0.3825,2.165,1.9175,19.835,15.541026,0.407692,9.41,41.447592
244,3390.837209,44.767442,47.7425,15.47381,9.885714,53.478571,26.280952,2.794146,59422.58333,3.478571,13.169048,13.32619,11.07381,24.4,33821.80556,81.05,1355.093023,859.105263,28.45,11.07619,42.885714,13.788095,22.052381,58.52619,4.107143,10.45,5.65,91.688095,0.430952,2.054762,1.257143,14.680952,12.045238,0.247619,7.840476,40.369806
245,6851.392857,102.105357,44.751852,15.931481,9.942593,49.459259,29.405556,3.007736,52468.94,5.209434,12.249057,11.511321,8.537736,20.049057,28711.03774,76.216981,2716.660714,797.590909,27.663158,13.657407,35.731481,12.368519,19.82963,55.296296,5.411111,8.827451,4.023529,73.451852,0.612963,4.037037,2.431481,16.581481,13.396226,0.439623,8.885185,39.058088
